NUMERO DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
12002545;121338572;F-1222-0293145;02/12/2022;49;Mobile;3626;4
12002545;117502320;F-0324-0988740;02/03/2024;10;Mobile;3626;1
13674564;147342636;F-0224-1004699;03/02/2024;49;Mobile;10034;2
13674564;147342636;F-0324-0906674;03/03/2024;49;Mobile;10034;2
13669976;147150485;F-0324-0952309;02/03/2024;148,99;Fixe;9897;5
13675236;147343919;F-0224-1000204;03/02/2024;99;Mobile;10055;3
13675236;147343919;F-0324-0942106;03/03/2024;99;Mobile;10055;4
13676048;147345262;F-0224-0993692;03/02/2024;99;Mobile;10078;1
13676048;147345262;F-0324-0921297;03/03/2024;99;Mobile;10078;2
13689643;147695819;F-0324-0921357;03/03/2024;148,99;Fixe;10533;2
13661014;147132860;F-0224-1135871;02/02/2024;49;Mobile;9618;5
13661014;147132860;F-0324-0982384;02/03/2024;49;Mobile;9618;3
13612900;146013904;F-0324-0934110;03/03/2024;148,99;Fixe;8575;4
13689170;147694972;F-0324-0921353;03/03/2024;49;Mobile;10511;1
13679284;147436195;F-0324-0915619;03/03/2024;148,99;Fixe;10179;2
13652383;146967428;F-0324-0959104;02/03/2024;99;Mobile;9351;2
13687102;147610887;F-0224-1003521;03/02/2024;99;Mobile;10445;5
13687102;147610887;F-0324-0918000;03/03/2024;99;Mobile;10445;3
13673765;147257740;F-0224-1016005;03/02/2024;49;Mobile;10007;4
13673765;147257740;F-0324-0920709;03/03/2024;49;Mobile;10007;1
12357668;122793389;F-0324-0925576;03/03/2024;59;Mobile;4123;2
3638300;138393932;F-0324-0838467;04/03/2024;49;Mobile;48;2
13379679;148082042;F-0224-1359073;03/02/2024;49;Mobile;6443;5
13379679;148082042;F-0324-0943335;03/03/2024;49;Mobile;6443;3
13685158;147607527;F-0224-1513314;03/02/2024;49;Mobile;10379;4
13685158;147607527;F-0324-0927021;03/03/2024;49;Mobile;10379;1
13680284;147518168;F-0324-0938604;03/03/2024;49;Mobile;10214;2
3638300;140037419;F-0923-1352327;04/09/2023;249;Mobile;48;2
5933450;131036529;F-0323-0666427;04/03/2023;49;Mobile;626;5
5933450;131036529;F-0223-0671867;04/02/2023;49;Mobile;626;3
13689087;147694823;F-0324-0938632;03/03/2024;49;Mobile;10509;4
11522980;143428279;F-0324-0807501;04/03/2024;49;Mobile;3050;1
11796653;146929729;F-0224-0997005;03/02/2024;99;Mobile;3364;2
11796653;146929729;F-0324-0903412;03/03/2024;99;Mobile;3364;2
13681923;147521185;F-0324-0942009;03/03/2024;148,99;Fixe;10266;5
13671631;147253912;F-0324-0932982;03/03/2024;48;Mobile;9943;3
13652272;146967223;F-0324-0961745;02/03/2024;49;Mobile;9345;4
4360097;140650433;F-0324-1405758;04/03/2024;248,98;Fixe;255;1
4360097;126651020;F-0324-0860132;04/03/2024;199;Mobile;255;2
13669361;147149362;F-0324-0955706;02/03/2024;49;Mobile;9881;2
13671519;147253694;F-0224-1030798;03/02/2024;49;Mobile;9938;5
13671519;147253694;F-0324-0932981;03/03/2024;49;Mobile;9938;3
13684535;147606270;F-0224-0993610;03/02/2024;49;Mobile;10363;4
13684535;147606270;F-0324-0938708;03/03/2024;49;Mobile;10363;1
13705716;148159329;F-0324-1386207;04/03/2024;49;Mobile;10956;2
13705716;148159328;F-0324-1356907;04/03/2024;49;Mobile;10956;2
12710352;130971172;F-0324-1414361;04/03/2024;349;Fixe;4640;5
13363081;142220159;F-0324-1497281;02/03/2024;157,83;Mobile;6352;3
13363081;142220159;F-0224-0545019;02/02/2024;199;Mobile;6352;4
12758020;147343108;F-0324-1386118;04/03/2024;49;Mobile;4720;1
4704561;145810397;F-0324-0895863;04/03/2024;249;Mobile;319;2
11369855;106781693;F-0324-1492207;01/03/2024;173,79;Mobile;2893;2
3593216;136211955;F-0324-1414370;04/03/2024;49;Mobile;38;5
10953839;134730676;F-0224-0886315;04/02/2024;99;Mobile;2524;3
10953839;134730676;F-0324-1432147;04/03/2024;99;Mobile;2524;4
12758020;131904022;F-0324-1354571;04/03/2024;49;Mobile;4720;1
12758020;134657531;F-0324-1361684;04/03/2024;49;Mobile;4720;2
13516241;144457878;F-0324-1498717;02/03/2024;240,41;Mobile;7478;2
3441002;142220007;F-0324-1394980;04/03/2024;49;Mobile;18;5
13691635;147767242;F-0324-1450724;04/03/2024;148,99;Fixe;10596;3
13695734;147935442;F-0224-1177428;04/02/2024;49;Mobile;10711;4
13695734;147935442;F-0324-1368977;04/03/2024;49;Mobile;10711;1
13692576;147768971;F-0324-1448979;04/03/2024;148,99;Fixe;10633;2
11220990;142852466;F-0324-1502312;04/03/2024;199;Mobile;2773;2
11906819;116282624;F-0324-1376430;04/03/2024;99;Mobile;3488;5
13024813;135909252;F-0324-1443436;01/03/2024;144,1;Fixe;5321;3
13024813;135909252;F-0224-1378797;01/02/2024;199;Fixe;5321;4
8766045;132073334;F-0324-1433819;04/03/2024;49;Mobile;1135;1
8766045;128302767;F-1123-1251828;04/11/2023;49;Mobile;1135;2
8766045;118254548;F-1123-1252949;04/11/2023;99;Mobile;1135;2
13668411;147147685;F-0324-1498528;02/03/2024;186,75;Mobile;9854;5
12873810;134066551;F-0224-0792811;04/02/2024;49;Mobile;4980;3
12873810;134066551;F-0324-1369232;04/03/2024;49;Mobile;4980;4
13322138;141618399;F-0224-0824254;04/02/2024;49;Mobile;6136;1
13322138;141618399;F-0324-1390272;04/03/2024;49;Mobile;6136;2
13694555;147852907;F-0324-1368971;04/03/2024;49;Mobile;10675;2
6042135;141939947;F-0324-1467124;04/03/2024;148,99;Fixe;666;5
12753964;131814665;F-0324-1505550;04/03/2024;223,24;Mobile;4712;3
12753964;131814665;F-0224-0827134;04/02/2024;249;Mobile;4712;4
13056482;142934969;F-0324-1382485;04/03/2024;99;Mobile;5393;1
12907260;141085016;F-0324-1429969;04/03/2024;74,25;Mobile;5060;2
12474235;145272774;F-0324-1441727;02/03/2024;148,99;Fixe;4298;2
11460142;145445193;F-0324-1401998;04/03/2024;49;Mobile;2981;5
12141255;119370864;F-0224-0773734;04/02/2024;45;Mobile;3815;3
12141255;119370864;F-0324-1376476;04/03/2024;49;Mobile;3815;4
13322800;141619674;F-0324-1353851;04/03/2024;248,98;Fixe;6139;1
12474235;125545091;F-1223-0487028;02/12/2023;249;Mobile;4298;2
12474235;125545091;F-0124-1454203;02/01/2024;249;Mobile;4298;2
11347722;106717206;F-0324-1503572;04/03/2024;148,97;Mobile;2880;5
11347722;106717206;F-0224-0746167;04/02/2024;240;Mobile;2880;3
10824365;142520621;F-0324-1380124;04/03/2024;248,98;Fixe;2422;4
11785040;142959805;F-0324-1503938;04/03/2024;171,55;Mobile;3346;1
13639542;146792934;F-0224-1498388;01/02/2024;120,48;Mobile;9005;2
13639542;146792934;F-0324-1490687;01/03/2024;124,5;Mobile;9005;2
13701521;148027239;F-0324-1354889;04/03/2024;49;Mobile;10861;5
13701521;148027238;F-0324-1354489;04/03/2024;49;Mobile;10861;3
13701521;148027240;F-0324-1368388;04/03/2024;49;Mobile;10861;4
13326773;141627946;F-0224-0809457;04/02/2024;249;Mobile;6155;1
13326773;141627946;F-0324-1364996;04/03/2024;249;Mobile;6155;2
11785040;144046707;F-0324-1363454;04/03/2024;116,5;Mobile;3346;2
12478421;146428055;F-0324-1497020;02/03/2024;17,17;Mobile;4308;5
11516867;146970846;F-0324-1426582;04/03/2024;249;Mobile;3045;3
12880352;134240483;F-0324-1458859;04/03/2024;149,01;Fixe;4995;4
11633542;141907683;F-0224-1452780;04/02/2024;49;Mobile;3171;1
11633542;141907683;F-0324-1430662;04/03/2024;49;Mobile;3171;2
11633542;143835988;F-0224-0907988;04/02/2024;49;Mobile;3171;2
11633542;143835988;F-0324-1394579;04/03/2024;49;Mobile;3171;5
5740990;145606403;F-0324-1434384;04/03/2024;99;Mobile;562;3
13700861;148025955;F-0324-1368172;04/03/2024;49;Mobile;10844;4
13698988;148021682;F-0324-1448436;04/03/2024;148,99;Fixe;10793;1
13631293;146751522;F-0324-1461409;04/03/2024;148,99;Fixe;8773;2
13435732;143205167;F-0324-1497785;02/03/2024;199;Mobile;6774;2
13626765;146591141;F-0324-1384382;04/03/2024;49;Mobile;8731;5
13697656;148019136;F-0324-1356664;04/03/2024;249;Mobile;10758;3
9875996;124376975;F-0224-0985203;04/02/2024;49;Mobile;1632;4
9875996;124376975;F-0324-1413449;04/03/2024;49;Mobile;1632;1
9847512;148157489;F-0224-1461325;04/02/2024;49;Mobile;1601;2
9847512;148157489;F-0324-1436999;04/03/2024;53,99;Mobile;1601;2
13554968;145142128;F-0224-0768864;04/02/2024;99;Mobile;7936;5
13554968;145142128;F-0324-1385627;04/03/2024;99;Mobile;7936;3
13420879;143033276;F-0324-1444211;01/03/2024;25,69;Fixe;6660;4
13420879;143033276;F-0224-0338702;01/02/2024;148,99;Fixe;6660;1
3740956;143025411;F-0324-1499983;04/03/2024;199;Mobile;81;2
12383121;123489297;F-0324-1493211;01/03/2024;75,48;Mobile;4163;2
12383121;123489297;F-0224-0230920;01/02/2024;199;Mobile;4163;5
9875996;131702511;F-0324-1418168;04/03/2024;79;Mobile;1632;3
13697407;148018652;F-0224-1159948;04/02/2024;49;Mobile;10756;4
13697407;148018652;F-0324-1390458;04/03/2024;49;Mobile;10756;1
13702901;148080352;F-0324-1390491;04/03/2024;249;Mobile;10898;2
12470186;146880612;F-0324-1400981;04/03/2024;49;Mobile;4293;2
13691129;147766290;F-0224-1171909;04/02/2024;64,26;Mobile;10579;5
13691129;147766290;F-0324-1358321;04/03/2024;249;Mobile;10579;3
7667814;144668788;F-0324-1465277;04/03/2024;148,99;Fixe;976;4
12971134;135291616;F-0324-1442978;02/03/2024;199;Fixe;5207;1
13558645;145270254;F-0224-0751869;04/02/2024;49;Mobile;7970;2
13558645;145270254;F-0324-1384541;04/03/2024;49;Mobile;7970;2
13474285;143839126;F-0324-1357147;04/03/2024;49;Mobile;7034;5
13403398;145434967;F-0324-1358194;04/03/2024;249;Fixe;6534;3
13552905;145077694;F-0224-0790251;04/02/2024;99;Mobile;7913;4
13552905;145077694;F-0324-1382939;04/03/2024;99;Mobile;7913;1
13546648;144975961;F-0324-1384293;04/03/2024;49;Mobile;7842;2
13690533;147765103;F-0324-1354124;04/03/2024;49;Mobile;10559;2
9892543;145695648;F-0324-1427192;04/03/2024;49;Mobile;1650;5
11374234;106791323;F-0324-1492605;01/03/2024;206,9;Fixe;2898;3
4693340;109734432;F-0821-0282379;05/08/2021;41;Mobile;316;4
4693340;109734432;F-0921-0690201;05/09/2021;49;Mobile;316;1
4693340;126638364;F-0324-1409159;04/03/2024;99;Mobile;316;2
9583129;134728663;F-0324-1417058;04/03/2024;49;Mobile;1363;2
13698979;148021668;F-0324-1459727;04/03/2024;148,99;Fixe;10792;5
13538394;144840979;F-0324-1441016;03/03/2024;30,83;Fixe;7744;3
13538394;144840979;F-0224-0114167;03/02/2024;148,99;Fixe;7744;4
13546845;144976307;F-0224-0765294;04/02/2024;49;Mobile;7848;1
13546845;144976307;F-0324-1357209;04/03/2024;49;Mobile;7848;2
6931903;147851482;F-0324-1417395;04/03/2024;99;Mobile;874;2
13627906;146593314;F-0324-1349793;04/03/2024;248,98;Fixe;8740;5
13118575;138173242;F-0324-1453373;04/03/2024;148,99;Fixe;5564;3
13549427;145070970;F-0324-1373817;04/03/2024;49;Mobile;7875;4
13062577;136754867;F-0324-1447370;04/03/2024;199;Fixe;5412;1
13329256;141734300;F-0324-1446203;04/03/2024;148,99;Fixe;6163;2
13091145;137532032;F-0324-1499582;02/03/2024;180,31;Mobile;5485;2
13430437;143195311;F-0324-1493469;01/03/2024;249;Mobile;6736;5
11180444;104380662;F-0324-1494603;01/03/2024;8,28;Fixe;2734;3
11180444;104380662;F-0224-0337608;01/02/2024;240;Fixe;2734;4
7898865;143026968;F-0324-1417370;04/03/2024;49;Mobile;1011;1
5466892;143203415;F-0324-1465152;04/03/2024;118,17;Fixe;491;2
12990362;135558506;F-0324-1488473;03/03/2024;77,28;Mobile;5247;2
12990362;135558506;F-0224-0204133;03/02/2024;249;Mobile;5247;5
13553269;145078475;F-0224-0788142;04/02/2024;199;Mobile;7917;3
13553269;145078475;F-0324-1385794;04/03/2024;199;Mobile;7917;4
13451949;143502467;F-0324-1488490;03/03/2024;94,45;Mobile;6887;1
13451949;143502467;F-0224-0157779;03/02/2024;249;Mobile;6887;2
13702012;148078540;F-0324-1393185;04/03/2024;49;Mobile;10875;2
12454767;124984794;F-0324-1493106;01/03/2024;137,24;Mobile;4274;5
12454767;124984794;F-0224-0279281;01/02/2024;199;Mobile;4274;3
13422014;143035124;F-0324-1493452;01/03/2024;34,31;Mobile;6670;4
13422014;143035124;F-0224-0340009;01/02/2024;199;Mobile;6670;1
13411593;142957016;F-0324-1495282;01/03/2024;199;Mobile;6589;2
3860869;133685978;F-0324-1421468;04/03/2024;49;Mobile;127;2
6426505;141818148;F-0324-1465144;04/03/2024;148,99;Fixe;735;5
13324497;146763019;F-0224-1163414;04/02/2024;99;Mobile;6147;3
13324497;146763019;F-0324-1355864;04/03/2024;99;Mobile;6147;4
13337361;141933514;F-0324-1492140;01/03/2024;120,21;Mobile;6198;1
13124084;138325281;F-0324-1372294;04/03/2024;249;Fixe;5574;2
13124084;140397475;F-0823-1099106;04/08/2023;49;Mobile;5574;2
13124084;140397475;F-0923-1092917;04/09/2023;49;Mobile;5574;5
8203135;140824596;F-0324-1501464;04/03/2024;249;Mobile;1054;3
13693228;147850332;F-0324-1378367;04/03/2024;249;Mobile;10646;4
7804385;148157331;F-0224-1454828;04/02/2024;6,42;Mobile;997;1
7804385;148157331;F-0324-1424992;04/03/2024;199;Mobile;997;2
13557304;145207026;F-0324-1351139;04/03/2024;199;Mobile;7953;2
13400477;142789323;F-0324-1357751;04/03/2024;248,98;Fixe;6522;5
13693228;147850333;F-0224-1181196;04/02/2024;56,23;Mobile;10646;3
13693228;147850333;F-0324-1380648;04/03/2024;249;Mobile;10646;4
13447360;143493716;F-0324-1498400;02/03/2024;82,35;Mobile;6856;1
13447360;143493716;F-0224-0511886;02/02/2024;199;Mobile;6856;2
13624892;146517348;F-0324-1351184;04/03/2024;49;Mobile;8708;2
13695281;147934514;F-0324-1357857;04/03/2024;99;Mobile;10692;5
13244238;140349500;F-0324-1486659;03/03/2024;199;Mobile;5881;3
13705664;148159259;F-0324-1446637;04/03/2024;148,99;Fixe;10954;4
10662070;97125841;F-0324-1492999;01/03/2024;57,93;Mobile;2290;1
12558032;127997936;F-0324-1376059;04/03/2024;249;Fixe;4414;2
13620204;146428453;F-0324-1362886;04/03/2024;249;Mobile;8664;2
13696976;147937597;F-0224-1157947;04/02/2024;49;Mobile;10746;5
13696976;147937597;F-0324-1378381;04/03/2024;49;Mobile;10746;3
13696976;147937600;F-0224-1177944;04/02/2024;49;Mobile;10746;4
13696976;147937600;F-0324-1365565;04/03/2024;49;Mobile;10746;1
13696976;147937598;F-0224-1175055;04/02/2024;49;Mobile;10746;2
13696976;147937598;F-0324-1354473;04/03/2024;49;Mobile;10746;2
13696976;147937599;F-0324-1365655;04/03/2024;49;Mobile;10746;5
13115484;138105320;F-0224-0765746;04/02/2024;148,99;Fixe;5550;3
13115484;138105320;F-0324-1451864;04/03/2024;148,99;Fixe;5550;4
12143052;145447765;F-0324-1429174;04/03/2024;49;Mobile;3818;1
13695887;147935759;F-0324-1393554;04/03/2024;248,98;Fixe;10716;2
12756886;131900888;F-1123-1432119;04/11/2023;199;Fixe;4717;2
12756886;142218838;F-0324-1452812;04/03/2024;148,99;Fixe;4717;5
13695583;147935091;F-0224-1172436;04/02/2024;49;Mobile;10705;3
13695583;147935091;F-0324-1378575;04/03/2024;49;Mobile;10705;4
9540136;147935573;F-0224-1211156;04/02/2024;48,19;Mobile;1331;1
9540136;147935573;F-0324-1394499;04/03/2024;249;Mobile;1331;2
12995304;147692362;F-0224-1458526;04/02/2024;8,03;Fixe;5256;2
13548287;144978861;F-0324-1454700;04/03/2024;148,99;Fixe;7862;5
13476983;143914496;F-0324-1356559;04/03/2024;49;Mobile;7060;3
13626075;146519457;F-0324-1374585;04/03/2024;199;Mobile;8725;4
13701468;148027145;F-0224-1437492;04/02/2024;19,26;Mobile;10860;1
13701468;148027145;F-0324-1366382;04/03/2024;199;Mobile;10860;2
13550554;145073014;F-0324-1445300;04/03/2024;148,99;Fixe;7891;2
9807786;146784544;F-0324-1400191;04/03/2024;49;Mobile;1561;5
12995304;147692362;F-0324-1405497;04/03/2024;248,98;Fixe;5256;3
12910846;134495303;F-0324-1442272;02/03/2024;123,52;Fixe;5068;4
5999545;139690629;F-0224-0940180;04/02/2024;49;Mobile;649;1
5999545;139690629;F-0324-1413019;04/03/2024;49;Mobile;649;2
13268023;140651437;F-0324-1457580;04/03/2024;148,99;Fixe;5945;2
13692883;147849643;F-0324-1380545;04/03/2024;49;Mobile;10637;5
13484515;143981121;F-0324-1459528;04/03/2024;148,99;Fixe;7103;3
13694280;147852424;F-0324-1392679;04/03/2024;199;Mobile;10668;4
13551285;145074736;F-0224-0790132;04/02/2024;199;Mobile;7897;1
13551285;145074736;F-0324-1373419;04/03/2024;199;Mobile;7897;2
9901912;146884539;F-0324-1397095;04/03/2024;49;Mobile;1655;2
9277895;144050482;F-0324-1414753;04/03/2024;99;Mobile;1226;5
11318136;144972001;F-0324-1425772;04/03/2024;49;Mobile;2851;3
13253375;140466305;F-0324-1378140;04/03/2024;349;Fixe;5914;4
13403963;142856265;F-0324-1355399;04/03/2024;49;Mobile;6542;1
9901912;146884514;F-0324-1424878;04/03/2024;99;Mobile;1655;2
9355518;141939306;F-0324-1409668;04/03/2024;49;Mobile;1256;2
13344363;141946396;F-0324-1494564;01/03/2024;34,35;Mobile;6237;5
13344363;141946396;F-0224-1495756;01/02/2024;249;Mobile;6237;3
13695003;147888964;F-0324-1379849;04/03/2024;49;Mobile;10683;4
11975224;117155842;F-0324-1495152;01/03/2024;27,45;Mobile;3592;1
10780280;121342952;F-0324-1408531;04/03/2024;49;Mobile;2394;2
10780280;109622831;F-0721-0363161;01/07/2021;48;Mobile;2394;2
13328641;141732984;F-0224-0823572;04/02/2024;199;Mobile;6160;5
13328641;141732984;F-0324-1391738;04/03/2024;199;Mobile;6160;3
12942987;135291867;F-0324-1463361;04/03/2024;149,01;Fixe;5144;4
12942987;135050850;F-0324-1448560;04/03/2024;149,01;Fixe;5144;1
13156527;138825498;F-0324-1496770;02/03/2024;199;Mobile;5653;2
13640520;146873829;F-0224-1496974;01/02/2024;232,94;Mobile;9024;2
13640520;146873829;F-0324-1495226;01/03/2024;249;Mobile;9024;5
13438869;143297896;F-0324-1496505;02/03/2024;199;Mobile;6799;3
9671404;143299877;F-0224-0869556;04/02/2024;49;Mobile;1436;4
9671404;143299877;F-0324-1420474;04/03/2024;49;Mobile;1436;1
13621728;146431177;F-0324-1373767;04/03/2024;49;Mobile;8682;2
10192781;147607236;F-0324-1403699;04/03/2024;199;Mobile;1913;2
13440814;143301410;F-0224-1406873;02/02/2024;199;Mobile;6810;5
13440814;143301410;F-0324-1496003;02/03/2024;199;Mobile;6810;3
12303826;121990665;F-0324-1496749;02/03/2024;165,52;Fixe;4043;4
12303826;121990665;F-0224-0570441;02/02/2024;240;Fixe;4043;1
13405201;142919443;F-0324-1367184;04/03/2024;99;Mobile;6553;2
13405201;142919403;F-0324-1503226;04/03/2024;249;Mobile;6553;2
10852152;139036512;F-0324-1497666;02/03/2024;199;Mobile;2442;5
9271933;145920706;F-0324-1467051;04/03/2024;148,99;Fixe;1225;3
12921366;147145554;F-0324-1466960;04/03/2024;148,99;Fixe;5102;4
11406904;142430661;F-0324-1374963;04/03/2024;249;Fixe;2934;1
11920848;116434755;F-0224-1522218;04/02/2024;379;Fixe;3511;2
11920848;116434755;F-0324-1505332;04/03/2024;379;Fixe;3511;2
13446312;143431746;F-0224-1411567;02/02/2024;199;Mobile;6844;5
13446312;143431746;F-0324-1496511;02/03/2024;199;Mobile;6844;3
3684800;145363224;F-0224-1200411;04/02/2024;49;Mobile;63;4
3684800;145363224;F-0324-1400467;04/03/2024;49;Mobile;63;1
4680784;124646342;F-0324-1502175;04/03/2024;157,24;Mobile;313;2
13549640;145071354;F-0324-1458131;04/03/2024;148,99;Fixe;7878;2
11755402;145069905;F-0324-1502241;04/03/2024;214,66;Mobile;3315;5
5736785;131539699;F-0324-1465815;04/03/2024;35,97;Fixe;559;3
5736785;131539699;F-0224-0974576;04/02/2024;149,01;Fixe;559;4
5060465;147342961;F-0324-1407701;04/03/2024;49;Mobile;388;1
11102504;102993959;F-0324-1490205;03/03/2024;115,86;Fixe;2651;2
3762436;115926616;F-0324-1414119;04/03/2024;169;Mobile;89;2
3762436;115926616;F-0224-1455052;04/02/2024;219;Mobile;89;5
4291964;140645277;F-0324-1501392;04/03/2024;60,1;Mobile;243;3
7576445;133280488;F-0324-1415663;04/03/2024;49;Mobile;970;4
8006915;149444999;F-0324-1420792;04/03/2024;49;Mobile;1036;1
13661336;147133548;F-0324-1496925;02/03/2024;6,86;Mobile;9637;2
13661336;147133548;F-0224-1128547;02/02/2024;134,81;Mobile;9637;2
13625390;146518283;F-0324-1384101;04/03/2024;248,98;Fixe;8716;5
13621039;146429879;F-0324-1504893;04/03/2024;199;Mobile;8676;3
13483229;143977842;F-0324-1370289;04/03/2024;149;Mobile;7093;4
8551355;147136425;F-0224-1211910;04/02/2024;128,39;Mobile;1107;1
8551355;147136425;F-0324-1413688;04/03/2024;199;Mobile;1107;2
13473321;143837378;F-0224-0789710;04/02/2024;249;Mobile;7030;2
13473321;143837378;F-0324-1357375;04/03/2024;249;Mobile;7030;5
13054578;143300819;F-0224-0761998;04/02/2024;49;Mobile;5389;3
12143688;141221521;F-0324-1399756;04/03/2024;49;Mobile;3821;4
5998257;124208753;F-0324-1424835;04/03/2024;49;Mobile;648;1
10676417;108376594;F-0324-1397206;04/03/2024;99;Mobile;2304;2
13700180;148024613;F-0324-1357674;04/03/2024;49;Mobile;10823;2
6797609;146011522;F-0324-1423184;04/03/2024;49;Mobile;816;5
13695777;147935525;F-0324-1464277;04/03/2024;148,99;Fixe;10712;3
13692250;147768358;F-0324-1354052;04/03/2024;49;Mobile;10618;4
13470612;143832279;F-0224-0852309;04/02/2024;99;Mobile;7010;1
13470612;143832279;F-0324-1380028;04/03/2024;99;Mobile;7010;2
13701736;148027682;F-0224-1437991;04/02/2024;49;Mobile;10868;2
13701736;148027682;F-0324-1367383;04/03/2024;49;Mobile;10868;5
13054578;143300819;F-0324-1368479;04/03/2024;49;Mobile;5389;3
13675469;147344351;F-0224-1485656;03/02/2024;90,36;Mobile;10064;4
13675469;147344351;F-0324-1487410;03/03/2024;186,75;Mobile;10064;1
9555305;147068083;F-0324-1432394;04/03/2024;249;Mobile;1345;2
11913132;144064220;F-0324-1387031;04/03/2024;99;Mobile;3497;2
8206134;110289321;F-0324-1428536;04/03/2024;49;Mobile;1056;5
10207342;132293377;F-0324-1430076;04/03/2024;49;Mobile;1928;3
10207342;88638832;28-I9MA-725803;01/09/2019;10;;1928;4
12817219;144978984;F-0324-1349193;04/03/2024;49;Mobile;4857;1
4714909;149437110;F-0324-1404719;04/03/2024;199;Mobile;322;2
6538403;145362626;F-0324-1427679;04/03/2024;99;Mobile;755;2
13485398;143982993;F-0224-0763876;04/02/2024;49;Mobile;7105;5
13485398;143982993;F-0324-1379301;04/03/2024;49;Mobile;7105;3
5233070;143762542;F-0324-1406775;04/03/2024;248,98;Fixe;426;4
13691838;147767550;F-0224-1175250;04/02/2024;64,26;Mobile;10604;1
13691838;147767550;F-0324-1356031;04/03/2024;249;Mobile;10604;2
8929246;141625235;F-0224-0897124;04/02/2024;49;Mobile;1165;2
8929246;141625235;F-0324-1397161;04/03/2024;49;Mobile;1165;5
13680086;147517809;F-0324-1487913;03/03/2024;154,55;Mobile;10205;3
13698306;148020409;F-0224-1183744;04/02/2024;49;Mobile;10774;4
13698306;148020409;F-0324-1367466;04/03/2024;49;Mobile;10774;1
13191032;142726177;F-0324-1437756;04/03/2024;249;Fixe;5746;2
11579148;131539582;F-0324-1384420;04/03/2024;249;Fixe;3098;2
11800642;124053237;F-0324-1430332;04/03/2024;49;Mobile;3372;5
