NUMERO_DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
13641519;146875706;F-0324-1024049;01/03/2024;49;Mobile;9053;2
13645906;147132638;F-0324-1034586;01/03/2024;99;Mobile;9165;2
13645906;147132638;F-0224-1099450;01/02/2024;99;Mobile;9165;5
13645906;147070046;F-0324-1033590;01/03/2024;49;Mobile;9165;3
13645906;147070046;F-0224-1100586;01/02/2024;49;Mobile;9165;4
13645906;147023632;F-0324-1033081;01/03/2024;49;Mobile;9165;1
13645906;147023632;F-0224-1045568;01/02/2024;49;Mobile;9165;2
13645906;148445276;F-0324-1026001;01/03/2024;99;Mobile;9165;2
13645906;146884020;F-0224-1095683;01/02/2024;49;Mobile;9165;5
13645906;146884020;F-0324-1018392;01/03/2024;49;Mobile;9165;3
13646431;146925041;F-0224-1099587;01/02/2024;49;Mobile;9183;4
13646431;146925041;F-0324-1020288;01/03/2024;49;Mobile;9183;1
13424311;143039335;F-0324-1014490;01/03/2024;59;Mobile;6689;2
13634367;146783369;F-0224-1064360;01/02/2024;49;Mobile;8840;2
13634367;146783369;F-0324-1023974;01/03/2024;49;Mobile;8840;5
12147602;147607885;F-0324-1042023;01/03/2024;149;Mobile;3830;3
13641131;146874967;F-0324-1027239;01/03/2024;49;Mobile;9043;4
13638226;146790496;F-0224-1089259;01/02/2024;49;Mobile;8957;1
13638226;146790496;F-0324-1037331;01/03/2024;49;Mobile;8957;2
13502506;144242200;F-0324-1015210;01/03/2024;99;Mobile;7323;2
13649737;146962266;F-0224-1067836;01/02/2024;49;Mobile;9278;5
13649737;146962266;F-0324-1036058;01/03/2024;49;Mobile;9278;3
13648357;146928685;F-0224-1100755;01/02/2024;49;Mobile;9234;4
13648357;146928685;F-0324-1038229;01/03/2024;49;Mobile;9234;1
10988169;148157257;F-0324-1064960;04/03/2024;49;Mobile;2553;2
13651095;146964762;F-0224-1044567;01/02/2024;99;Mobile;9318;2
13651095;146964762;F-0324-1039407;01/03/2024;99;Mobile;9318;5
13651095;147696148;F-0224-1036780;01/02/2024;99;Mobile;9318;3
13651095;147696148;F-0324-1042020;01/03/2024;99;Mobile;9318;4
13651095;146964761;F-0324-1039368;01/03/2024;99;Mobile;9318;1
13651095;146964760;F-0324-1030543;01/03/2024;99;Mobile;9318;2
13637759;146789645;F-0324-1032532;01/03/2024;49;Mobile;8941;2
12727208;147255669;F-0324-1064949;04/03/2024;49;Mobile;4671;5
9948879;146961788;F-0224-1206843;04/02/2024;49;Mobile;1690;3
9948879;146961788;F-0324-1063804;04/03/2024;49;Mobile;1690;4
9948879;145604728;F-0324-0838639;04/03/2024;49;Mobile;1690;1
9948879;145604728;F-0224-1211402;04/02/2024;49;Mobile;1690;2
3927395;146670757;F-0324-1060051;04/03/2024;148,99;Fixe;150;2
13645318;146882990;F-0324-1042278;01/03/2024;49;Mobile;9151;5
13069007;147935360;F-0324-1034777;01/03/2024;99;Mobile;5426;3
13342315;141942938;F-0324-1012219;01/03/2024;49;Mobile;6222;4
13342315;141942938;F-0224-1047634;01/02/2024;104;Mobile;6222;1
13632943;146782608;F-0324-1040358;01/03/2024;49;Mobile;8799;2
3954837;132008118;F-0324-1055190;04/03/2024;149,01;Fixe;169;2
3954837;109179130;F-0623-0700648;04/06/2023;49;Mobile;169;5
3954837;109179130;F-0523-0728919;04/05/2023;49;Mobile;169;3
13644426;146881157;F-0224-1091272;01/02/2024;49;Mobile;9128;4
13644426;146881157;F-0324-1040412;01/03/2024;49;Mobile;9128;1
13647249;146926729;F-0224-1043308;01/02/2024;49;Mobile;9203;2
13647249;146926729;F-0324-1029061;01/03/2024;49;Mobile;9203;2
9662676;145899743;F-0324-1059244;04/03/2024;148,99;Fixe;1427;5
13648539;146929022;F-0224-1043915;01/02/2024;199;Mobile;9245;3
13648539;146929022;F-0324-1030055;01/03/2024;199;Mobile;9245;4
13576941;147341708;F-0324-1019363;01/03/2024;148,99;Fixe;8196;1
13576941;149366685;F-0324-1443467;01/03/2024;109,28;Fixe;8196;2
13638411;146790818;F-0324-1032833;01/03/2024;99;Mobile;8966;2
9590397;147696043;F-0224-1211923;04/02/2024;99;Mobile;1373;5
9590397;147696043;F-0324-1061530;04/03/2024;99;Mobile;1373;3
10657854;133685534;F-0224-1055655;01/02/2024;259;Mobile;2282;4
10657854;133685534;F-0324-1009009;01/03/2024;99;Mobile;2282;1
10657854;97119876;F-0323-0266415;01/03/2023;199;Mobile;2282;2
10657854;97119876;F-0223-0334550;01/02/2023;199;Mobile;2282;2
3813010;138418991;F-0324-1057415;04/03/2024;119;Mobile;109;5
5854815;148444167;F-0324-1062983;04/03/2024;49;Mobile;595;3
5854815;139618567;F-0324-1394461;04/03/2024;99;Mobile;595;4
13640622;146874009;F-0224-1092168;01/02/2024;49;Mobile;9027;1
13640622;146874009;F-0324-1033151;01/03/2024;49;Mobile;9027;2
9558273;147256843;F-0324-1061022;04/03/2024;49;Mobile;1348;2
13647509;146927239;F-0324-1035527;01/03/2024;49;Mobile;9209;5
13639470;146792786;F-0224-1074940;01/02/2024;99;Mobile;9001;3
13639470;146792786;F-0324-1033054;01/03/2024;99;Mobile;9001;4
9622327;147134332;F-0324-1061016;04/03/2024;49;Mobile;1396;1
9790884;147342520;F-0324-1061037;04/03/2024;49;Mobile;1546;2
13647059;146926366;F-0324-1021248;01/03/2024;49;Mobile;9196;2
12038098;130850956;F-0523-1214772;01/05/2023;749;Fixe;3674;5
12038098;130850956;F-0323-0200421;01/03/2023;249;Fixe;3674;3
12038098;130850956;F-0223-0375331;01/02/2023;249;Fixe;3674;4
13643641;146879802;F-0324-1020186;01/03/2024;49;Mobile;9108;1
8653825;147431967;F-0324-1060364;04/03/2024;49;Mobile;1126;2
8653825;147431967;F-0224-1207946;04/02/2024;49;Mobile;1126;2
13650806;146964205;F-0224-1099141;01/02/2024;49;Mobile;9303;5
13650806;146964205;F-0324-1028825;01/03/2024;49;Mobile;9303;3
11987148;148019861;F-0324-1039979;01/03/2024;49;Mobile;3607;4
11987148;148019861;F-0224-1042084;01/02/2024;49;Mobile;3607;1
11987148;117341388;F-0224-1093739;01/02/2024;49;Mobile;3607;2
10875736;144689404;F-0324-1553129;04/03/2024;247,99;Fixe;2460;2
10875736;118664770;F-1223-1431956;04/12/2023;182,6;Fixe;2460;5
13190827;141944084;F-0324-1532515;04/03/2024;186,75;Fixe;5745;3
13258474;140596070;F-0324-1556395;04/03/2024;300;Fixe;5931;4
13258474;140596070;F-0224-0834951;04/02/2024;148,99;Fixe;5931;1
13258474;140596070;F-0124-1156166;04/01/2024;148,99;Fixe;5931;2
13395745;142720315;F-0224-0780009;04/02/2024;148,99;Fixe;6506;2
13395745;142720315;F-0124-1136973;04/01/2024;148,99;Fixe;6506;5
13395745;142720315;F-0324-1556433;04/03/2024;199;Fixe;6506;3
11389172;107027026;F-0324-1517667;02/03/2024;165,52;Fixe;2917;4
12758592;132091756;F-0224-1443394;04/02/2024;74,25;Mobile;4721;1
12758592;132091756;F-0324-1530095;04/03/2024;74,25;Mobile;4721;2
12825761;143503184;F-0224-0217335;01/02/2024;199;Mobile;4874;2
12825761;143503184;F-0324-1541136;01/03/2024;116,65;Mobile;4874;5
13673025;147256393;F-0324-1535849;03/03/2024;1029,29;Fixe;9983;3
13664382;147139424;F-0324-1514541;02/03/2024;74,25;Mobile;9728;4
11591051;116276999;F-0324-1525156;01/03/2024;49;Mobile;3113;1
10649464;131810521;F-0124-0921945;03/01/2024;186,75;Fixe;2274;2
10649464;131810521;F-0224-0137672;03/02/2024;186,75;Fixe;2274;2
10649464;131810521;F-0324-1554950;03/03/2024;749;Fixe;2274;5
13649552;146962011;F-0324-1541740;01/03/2024;917,68;Fixe;9273;3
13135412;138511364;F-0224-0311999;01/02/2024;148,99;Fixe;5598;4
13135412;138511364;F-0324-1542558;01/03/2024;219,55;Fixe;5598;1
13422510;143036048;F-0324-1542576;01/03/2024;247,99;Fixe;6677;2
13584969;145694907;F-0124-1342338;02/01/2024;209,56;Fixe;8276;2
13584969;145694907;F-0224-1103215;02/02/2024;149,01;Fixe;8276;5
13584969;145694907;F-0324-1544575;02/03/2024;149,01;Fixe;8276;3
13693723;147851411;F-0324-1548939;04/03/2024;247,99;Fixe;10662;4
5141675;117877785;F-0224-0955116;04/02/2024;249;Fixe;406;1
5141675;117877785;F-0324-1525747;04/03/2024;34,35;Fixe;406;2
12060808;118354931;F-0324-1514382;02/03/2024;186,75;Fixe;3708;2
12277152;140675089;F-0324-1539000;01/03/2024;99;Mobile;3993;5
12273523;143205923;F-0324-1540426;01/03/2024;247,99;Fixe;3989;3
13624237;146459712;F-0324-1556549;04/03/2024;300;Fixe;8704;4
13624237;146927985;F-0324-1549640;04/03/2024;102,75;Fixe;8704;1
13383817;148246570;F-0324-1509494;03/03/2024;148,5;Mobile;6460;2
12755864;131898690;F-0324-1532298;04/03/2024;77,28;Fixe;4715;2
10716071;115089268;F-0324-1541462;01/03/2024;99;Mobile;2339;5
13379730;147937923;F-0324-1511807;03/03/2024;74,25;Mobile;6444;3
9814591;141946298;F-0224-0866052;04/02/2024;148,99;Fixe;1566;4
9814591;141946298;F-0124-1121238;04/01/2024;148,99;Fixe;1566;1
9814591;141946298;F-0324-1557553;04/03/2024;300;Fixe;1566;2
11685648;111677407;F-0324-1521286;01/03/2024;231,83;Fixe;3232;2
13579196;145602440;F-0324-1541546;01/03/2024;247,99;Fixe;8221;5
13653829;146969970;F-0324-1514343;02/03/2024;74,25;Mobile;9396;3
12717994;131105016;F-0124-0428098;01/01/2024;99;Mobile;4654;4
12717994;131105016;F-1223-0296960;01/12/2023;99;Mobile;4654;1
12717994;145269152;F-0324-1539433;01/03/2024;952,03;Fixe;4654;2
13261091;140601253;F-0324-1547006;04/03/2024;515,81;Fixe;5935;2
13261091;140601253;F-0224-0824216;04/02/2024;149,01;Fixe;5935;5
13557355;148778505;F-0324-1549106;04/03/2024;248,99;Fixe;7954;3
13042198;148426598;F-0324-1514027;02/03/2024;249;Fixe;5366;4
13042198;136255562;F-0923-1254106;02/09/2023;49;Mobile;5366;1
13462278;143657045;F-0224-0024602;03/02/2024;148,99;Fixe;6964;2
13462278;143657045;F-0324-1535530;03/03/2024;592,87;Fixe;6964;2
13543479;144909989;F-0124-0884698;03/01/2024;148,99;Fixe;7808;5
13543479;144909989;F-0224-0126274;03/02/2024;148,99;Fixe;7808;3
13543479;144909989;F-0324-1555670;03/03/2024;300;Fixe;7808;4
12149169;122495181;F-0324-1519398;01/03/2024;163,14;Fixe;3833;1
13174172;148245991;F-0324-1537123;03/03/2024;49;Mobile;5705;2
6858576;141155207;F-0224-0866905;04/02/2024;148,99;Fixe;859;2
6858576;141155207;F-0124-1112440;04/01/2024;148,99;Fixe;859;5
6858576;141155207;F-0324-1557599;04/03/2024;499;Fixe;859;3
13642440;146877367;F-0324-1537935;01/03/2024;247,99;Fixe;9079;4
6949496;134307719;F-0324-1528396;04/03/2024;167,43;Fixe;876;1
13541525;144906487;F-0324-1536766;03/03/2024;49;Mobile;7782;2
10901654;145893480;F-0324-1542495;01/03/2024;541,49;Fixe;2491;2
10901654;145893480;F-0224-1082662;01/02/2024;148,99;Fixe;2491;5
13415454;142963592;F-0324-1542482;01/03/2024;592,87;Fixe;6623;3
11326227;106279804;F-0124-0613891;02/01/2024;240;Mobile;2860;4
11326227;106279804;F-1223-0582489;02/12/2023;240;Mobile;2860;1
11326227;134882314;F-0324-1514906;02/03/2024;240,41;Fixe;2860;2
13620782;146429476;F-0324-1548344;04/03/2024;247,99;Fixe;8671;2
13413940;142961125;F-0224-0235304;01/02/2024;148,99;Fixe;6609;5
13413940;142961125;F-0124-1071549;01/01/2024;148,99;Fixe;6609;3
13413940;142961125;F-0324-1554053;01/03/2024;300;Fixe;6609;4
13128112;138418437;F-0324-1525006;01/03/2024;74,25;Mobile;5582;1
13422047;143035174;F-0324-1540618;01/03/2024;284;Mobile;6671;2
11732388;112448604;F-0224-0820023;04/02/2024;349;Fixe;3285;2
11732388;112448604;F-0324-1530946;04/03/2024;96,28;Fixe;3285;5
13503657;144244210;F-0124-1465316;01/01/2024;204,74;Fixe;7336;3
13503657;145888954;F-0124-1366218;01/01/2024;185,51;Fixe;7336;4
13503657;145888954;F-0224-1388339;01/02/2024;148,99;Fixe;7336;1
13503657;145888954;F-0324-1554103;01/03/2024;300;Fixe;7336;2
12035362;134318646;F-0423-1131068;01/04/2023;20;Mobile;3671;2
12035362;149459973;F-0324-1539217;01/03/2024;119;Mobile;3671;5
4983378;142438143;F-0324-1550425;04/03/2024;617,16;Fixe;370;3
11102295;103699746;F-0623-0081565;03/06/2023;349;Fixe;2650;4
11102295;103699746;F-0723-0033621;03/07/2023;349;Fixe;2650;1
12197264;120324005;F-0224-0089619;03/02/2024;249;Fixe;3903;2
12197264;120324005;F-0324-1510159;03/03/2024;94,45;Fixe;3903;2
11646626;121535834;F-0422-0674640;01/04/2022;50;Mobile;3185;5
11646626;121535834;F-0522-0690789;01/05/2022;49;Mobile;3185;3
11374256;132076829;F-0324-0300096;01/03/2024;99;Mobile;2899;4
11374256;132076829;F-0224-0482731;01/02/2024;99;Mobile;2899;1
13271129;140682580;F-0324-0413744;01/03/2024;49;Mobile;5958;2
12955321;135143952;F-0324-0353162;01/03/2024;99;Mobile;5173;2
12955321;146434674;F-0324-0412893;01/03/2024;249;Mobile;5173;5
13563981;145367723;F-0224-1054996;01/02/2024;199;Mobile;8038;3
13563981;145367723;F-0324-0410618;01/03/2024;199;Mobile;8038;4
13575398;145515595;F-0324-0410660;01/03/2024;249;Fixe;8177;1
12698580;130842827;F-0324-0402305;01/03/2024;99;Mobile;4616;2
12698580;130842827;F-0224-0425641;01/02/2024;99;Mobile;4616;2
13354129;142077015;F-0324-0249150;01/03/2024;49;Mobile;6295;5
13354129;142077015;F-0224-0469442;01/02/2024;49;Mobile;6295;3
13560807;145362127;F-0224-1090113;01/02/2024;49;Mobile;7993;4
13560807;145362127;F-0324-0238259;01/03/2024;49;Mobile;7993;1
13269171;140679379;F-0324-0395301;01/03/2024;49;Mobile;5947;2
13575900;145516428;F-0324-0412979;01/03/2024;249;Mobile;8187;2
13571095;145440603;F-0324-0289979;01/03/2024;99;Mobile;8138;5
11969570;137705200;F-0324-0411077;01/03/2024;349;Fixe;3584;3
13287163;140895555;F-0324-0416323;01/03/2024;199;Mobile;6007;4
12159291;119713954;F-0324-0374525;01/03/2024;199;Mobile;3853;1
12159291;119713954;F-0224-0390608;01/02/2024;199;Mobile;3853;2
13415571;142969173;F-0224-0245916;01/02/2024;49;Mobile;6624;2
13415571;142969173;F-0324-0248539;01/03/2024;49;Mobile;6624;5
11969580;117146367;F-0324-0321811;01/03/2024;240;Mobile;3585;3
11434628;108042694;F-0324-0368739;01/03/2024;99;Mobile;2960;4
11434628;107711938;F-1022-0068428;01/10/2022;240;Fixe;2960;1
11434628;107711938;F-0922-0023837;01/09/2022;240;Fixe;2960;2
13353984;142076769;F-0224-0339963;01/02/2024;249;Mobile;6292;2
13353984;142076769;F-0324-0236802;01/03/2024;249;Mobile;6292;5
10958312;113149944;F-0324-0367072;01/03/2024;249;Fixe;2526;3
11074647;102394924;F-0324-0303483;01/03/2024;240;Fixe;2623;4
10950501;110192726;F-0324-0380107;01/03/2024;99;Mobile;2522;1
11637015;110889852;F-0324-0341008;01/03/2024;49;Mobile;3176;2
11637015;110889852;F-0224-0301146;01/02/2024;49;Mobile;3176;2
13200920;144046644;F-0324-0351026;01/03/2024;49;Mobile;5768;5
12828401;133232057;F-0324-0394537;01/03/2024;349;Fixe;4881;3
13560610;145361692;F-0324-0346754;01/03/2024;249;Mobile;7990;4
13560610;145361692;F-0224-1053185;01/02/2024;249;Mobile;7990;1
13567733;145434323;F-0324-0346770;01/03/2024;47;Mobile;8103;2
12450029;124755336;F-0324-0353760;01/03/2024;249;Fixe;4269;2
12450029;141933768;F-0224-1079633;01/02/2024;49;Mobile;4269;5
12450029;141933768;F-0324-0383729;01/03/2024;49;Mobile;4269;3
13204345;139714171;F-0324-0251730;01/03/2024;49;Mobile;5778;4
12447903;124751798;F-0224-0220587;01/02/2024;99;Mobile;4264;1
12447903;124751798;F-0324-0399258;01/03/2024;99;Mobile;4264;2
13568457;145435845;F-0324-0261257;01/03/2024;49;Mobile;8112;2
13568457;145435845;F-0224-1048215;01/02/2024;49;Mobile;8112;5
13344839;141947171;F-0324-0281087;01/03/2024;49;Mobile;6240;3
13573237;145444584;F-0324-0284562;01/03/2024;49;Mobile;8156;4
12952042;143205811;F-0324-0233855;01/03/2024;249;Fixe;5165;1
13427531;143115277;F-0324-0233847;01/03/2024;49;Mobile;6718;2
11598187;145340195;F-0324-0269095;01/03/2024;99;Mobile;3123;2
11598187;145340195;F-0224-0399118;01/02/2024;99;Mobile;3123;5
13492501;144083578;F-0324-0313738;01/03/2024;49;Mobile;7197;3
13492501;144083578;F-0224-0261669;01/02/2024;49;Mobile;7197;4
13502879;144242823;F-0324-0313788;01/03/2024;49;Mobile;7326;1
13502879;144242823;F-0224-0379028;01/02/2024;49;Mobile;7326;2
13491870;144082496;F-0324-0393721;01/03/2024;249;Mobile;7181;2
13491870;144082496;F-0224-0345052;01/02/2024;249;Mobile;7181;5
12332446;122487028;F-0324-0362239;01/03/2024;240;Mobile;4076;3
12332446;122487028;F-0224-0431463;01/02/2024;240;Mobile;4076;4
13496014;144150102;F-0324-0313847;01/03/2024;99;Mobile;7233;1
13496014;144150102;F-0224-0262289;01/02/2024;99;Mobile;7233;2
10721631;135648104;F-0324-0257761;01/03/2024;249;Fixe;2346;2
12702635;130849299;F-0324-0359415;01/03/2024;199;Mobile;4624;5
12702635;130849299;F-0224-0354852;01/02/2024;199;Mobile;4624;3
13565585;145430514;F-0324-0307427;01/03/2024;49;Mobile;8065;4
10898245;135422893;F-0324-0290307;01/03/2024;199;Mobile;2487;1
10898245;122416994;F-0523-0274973;01/05/2023;49;Mobile;2487;2
10898245;122416994;F-0423-0300365;01/04/2023;49;Mobile;2487;2
13500838;144238894;F-0324-0279658;01/03/2024;49;Mobile;7300;5
13500838;144238894;F-0224-0298811;01/02/2024;49;Mobile;7300;3
13427237;143114659;F-0224-0336431;01/02/2024;99;Mobile;6715;4
13427237;143114659;F-0324-0251580;01/03/2024;99;Mobile;6715;1
13492179;144083019;F-0224-0267269;01/02/2024;49;Mobile;7187;2
13492179;144083019;F-0324-0318726;01/03/2024;49;Mobile;7187;2
13130594;138422836;F-0324-0249980;01/03/2024;249;Fixe;5587;5
13488726;144077034;F-0224-0296949;01/02/2024;49;Mobile;7144;3
13488726;144077034;F-0324-0239019;01/03/2024;49;Mobile;7144;4
13497917;144153634;F-0224-0308190;01/02/2024;249;Mobile;7269;1
13497917;144153634;F-0324-0314868;01/03/2024;249;Mobile;7269;2
13496368;144150749;F-0224-0264692;01/02/2024;249;Mobile;7240;2
13496368;144150749;F-0324-0280760;01/03/2024;249;Mobile;7240;5
13415826;143024376;F-0324-0387528;01/03/2024;148,99;Fixe;6629;3
13506680;144309554;F-0324-0280794;01/03/2024;99;Mobile;7372;4
13415277;142963268;F-0324-0389039;01/03/2024;99;Mobile;6620;1
13342614;141943527;F-0324-0254671;01/03/2024;249;Fixe;6226;2
13495367;144148784;F-0324-0232860;01/03/2024;49;Mobile;7226;2
13277832;140754425;F-0324-0237523;01/03/2024;148,99;Fixe;5985;5
13492375;144083351;F-0324-0391834;01/03/2024;99;Mobile;7194;3
12506418;126637264;F-0324-0361924;01/03/2024;99;Mobile;4348;4
12506418;134499658;F-0823-0292521;01/08/2023;49;Mobile;4348;1
12506418;134499658;F-0723-1025920;01/07/2023;49;Mobile;4348;2
13078455;137047360;F-0324-0257612;01/03/2024;49;Mobile;5450;2
12830091;133234975;F-0324-0363464;01/03/2024;49;Mobile;4883;5
12830091;133234975;F-0224-0421273;01/02/2024;46;Mobile;4883;3
12403169;123628926;F-0324-0354321;01/03/2024;249;Fixe;4201;4
13562098;145364304;F-0324-0309351;01/03/2024;49;Mobile;8012;1
13562098;145364304;F-0224-1073112;01/02/2024;48;Mobile;8012;2
13497961;144153715;F-0324-0313257;01/03/2024;49;Mobile;7271;2
13144848;140038044;F-0324-0352885;01/03/2024;49;Mobile;5627;5
13144848;140038044;F-0224-0278928;01/02/2024;49;Mobile;5627;3
12160062;119715536;F-0324-0224631;01/03/2024;249;Fixe;3857;4
12160062;119715536;F-0224-0218029;01/02/2024;249;Fixe;3857;1
13567344;145433709;F-0324-0238945;01/03/2024;99;Mobile;8096;2
13567344;145433709;F-0224-1074308;01/02/2024;99;Mobile;8096;2
13575898;145516424;F-0324-0238975;01/03/2024;49;Mobile;8186;5
11589179;109922921;F-0324-0339551;01/03/2024;240;Fixe;3111;3
13501401;144240067;F-0324-0278472;01/03/2024;49;Mobile;7305;4
12287655;121751503;F-0324-0299590;01/03/2024;240;Mobile;4017;1
13211706;139887797;F-0324-0235241;01/03/2024;148,99;Fixe;5798;2
13561256;145362902;F-0324-0342809;01/03/2024;49;Mobile;7999;2
13567847;145434520;F-0324-0305342;01/03/2024;99;Mobile;8104;5
13567847;145434520;F-0224-1082420;01/02/2024;99;Mobile;8104;3
13022842;144601647;F-0324-0239872;01/03/2024;199;Mobile;5313;4
13022842;144601647;F-0224-0243118;01/02/2024;199;Mobile;5313;1
13569558;145437965;F-0324-0288042;01/03/2024;49;Mobile;8119;2
13411948;142957586;F-0324-0308929;01/03/2024;49;Mobile;6593;2
13411948;142957586;F-0224-0271712;01/02/2024;49;Mobile;6593;5
11968559;142962411;F-0324-0247794;01/03/2024;49;Mobile;3581;3
13567726;145434314;F-0324-0274129;01/03/2024;199;Mobile;8102;4
13567726;145434314;F-0224-1066209;01/02/2024;199;Mobile;8102;1
12949060;135050737;F-0324-0228347;01/03/2024;249;Fixe;5161;2
12836916;133371708;F-0323-0875108;01/03/2023;49;Mobile;4895;2
12836916;133371708;F-0423-0374378;01/04/2023;49;Mobile;4895;5
12836916;133573151;F-0324-0258617;01/03/2024;249;Mobile;4895;3
10660679;129934951;F-0324-0260822;01/03/2024;199;Mobile;2289;4
10660679;97123805;F-0923-1390120;01/09/2023;46,45;Fixe;2289;1
13492427;144083447;F-0324-0238824;01/03/2024;49;Mobile;7195;2
13561505;145363297;F-0224-1054689;01/02/2024;49;Mobile;8004;2
13561505;145363297;F-0324-0238311;01/03/2024;49;Mobile;8004;5
13501565;144240376;F-0324-0238872;01/03/2024;148,99;Fixe;7308;3
10621506;140824998;F-0324-0277126;01/03/2024;49;Mobile;2253;4
10621506;134499512;F-0823-0233038;01/08/2023;49;Mobile;2253;1
10621506;134499512;F-0923-1287092;01/09/2023;49;Mobile;2253;2
12579086;128566990;F-0324-0248904;01/03/2024;249;Fixe;4446;2
13354287;142077258;F-0324-0283968;01/03/2024;49;Mobile;6296;5
13274352;140688228;F-0324-0246317;01/03/2024;49;Mobile;5969;3
13135938;138512367;F-0324-0233056;01/03/2024;199;Mobile;5599;4
13135938;138512367;F-0224-0412468;01/02/2024;199;Mobile;5599;1
13418472;143028734;F-0324-0251666;01/03/2024;49;Mobile;6644;2
12965740;135227486;F-0224-0429330;01/02/2024;199;Mobile;5195;2
12965740;135227486;F-0324-0224496;01/03/2024;199;Mobile;5195;5
12284965;121705533;F-0324-0296792;01/03/2024;240;Fixe;4011;3
13349226;142015095;F-0224-0338628;01/02/2024;49;Mobile;6262;4
13349226;142015095;F-0324-0395292;01/03/2024;49;Mobile;6262;1
13350964;142018207;F-0224-0422596;01/02/2024;99;Mobile;6273;2
13350964;142018207;F-0324-0314693;01/03/2024;99;Mobile;6273;2
12892139;134387625;F-0324-0352426;01/03/2024;199;Fixe;5023;5
12840784;133500297;F-0324-0395136;01/03/2024;249;Fixe;4902;3
12840784;133500297;F-0224-0435223;01/02/2024;249;Fixe;4902;4
12961719;135155133;F-0324-0387083;01/03/2024;99;Mobile;5186;1
12961719;135155133;F-0224-0449218;01/02/2024;89;Mobile;5186;2
12710958;131031604;F-0324-0330437;01/03/2024;99;Mobile;4643;2
12838244;133374141;F-0324-0362582;01/03/2024;199;Fixe;4899;5
12838244;133374141;F-0224-0383814;01/02/2024;199;Fixe;4899;3
13210425;139805445;F-0324-0287170;01/03/2024;148,99;Fixe;5794;4
12104817;118962546;F-0324-0336336;01/03/2024;249;Fixe;3763;1
13567058;145433192;F-0324-0236741;01/03/2024;49;Mobile;8087;2
11366917;128663052;F-0324-0900312;04/03/2024;99;Mobile;2889;2
11366917;128701765;F-0823-0828187;04/08/2023;99;Mobile;2889;5
