NUMERODOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
13701306;148026815;F-0324-1335192;04/03/2024;249;Mobile;10857;4
12707554;149458917;F-0324-1247739;01/03/2024;99;Mobile;4634;1
13419431;143030588;F-0324-1247730;01/03/2024;26175;Fixe;6650;2
13660975;147132773;F-0324-1289960;02/03/2024;49;Mobile;9617;2
13650705;146963962;F-0324-1240351;01/03/2024;199;Mobile;9299;5
13652888;146968334;F-0324-1310171;02/03/2024;249;Fixe;9370;3
13606348;145922338;F-0324-1227393;03/03/2024;24898;Fixe;8502;4
5543640;107284900;F-0324-1396512;04/03/2024;240;Fixe;510;1
11925436;116514004;F-0324-1277017;02/03/2024;48;Mobile;3520;2
11228029;146767527;F-0324-1248178;01/03/2024;49;Mobile;2780;2
12534058;127149223;F-0324-1294105;02/03/2024;99;Mobile;4379;5
12942553;134957699;F-0324-1328608;04/03/2024;249;Fixe;5141;3
13355352;146764265;F-0324-1300946;02/03/2024;49;Mobile;6303;4
13561899;145363960;F-0324-1265448;01/03/2024;49;Mobile;8009;1
13320136;141514573;F-0324-1314195;04/03/2024;49;Mobile;6133;2
13698640;148021031;F-0324-1333984;04/03/2024;49;Mobile;10786;2
13636568;146787205;F-0324-1262138;01/03/2024;249;Mobile;8906;5
13504810;144306348;F-0324-1250243;01/03/2024;99;Mobile;7350;3
13274362;140688243;F-0324-1249951;01/03/2024;49;Mobile;5970;4
13667246;147145127;F-0324-1302169;02/03/2024;49;Mobile;9817;1
12510547;144777440;F-0324-1265642;01/03/2024;49;Mobile;4351;2
13639682;146793451;F-0324-1272549;01/03/2024;24898;Fixe;9012;2
12604324;146757704;F-0324-1222148;03/03/2024;99;Mobile;4481;5
13252928;140465542;F-0324-1333380;04/03/2024;249;Mobile;5910;3
13674656;147342792;F-0324-1228702;03/03/2024;199;Mobile;10035;4
13645252;146882865;F-0324-1256450;01/03/2024;49;Mobile;9150;1
13016578;135873475;F-0324-1254815;01/03/2024;49;Mobile;5296;2
13200114;139683987;F-0324-1261922;01/03/2024;42;Mobile;5762;2
13422140;143035333;F-0324-1261940;01/03/2024;45;Mobile;6672;5
13627672;146592909;F-0324-1321292;04/03/2024;24898;Fixe;8739;3
10987334;145343792;F-0324-1235344;03/03/2024;119;Mobile;2551;4
13563587;145366964;F-0324-1263942;01/03/2024;49;Mobile;8031;1
13688835;147694347;F-0324-1216609;03/03/2024;249;Mobile;10502;2
13704821;148157407;F-0324-1334608;04/03/2024;149;Mobile;10933;2
11926898;116517025;F-0324-1300296;02/03/2024;49;Mobile;3523;5
13403768;142855745;F-0324-1344376;04/03/2024;99;Mobile;6538;3
13466805;143825463;F-0324-1227683;03/03/2024;49;Mobile;6985;4
13029059;135997430;F-0324-1247826;01/03/2024;49;Mobile;5338;1
13669246;147149165;F-0324-1289358;02/03/2024;199;Mobile;9875;2
13433365;143200861;F-0324-1302839;02/03/2024;89;Mobile;6746;2
13390658;142656091;F-0324-1226480;03/03/2024;24898;Fixe;6483;5
13047073;136321124;F-0324-1235161;03/03/2024;99;Mobile;5378;3
13682860;147602942;F-0324-1211006;03/03/2024;49;Mobile;10307;4
13587083;145699109;F-0324-1298747;02/03/2024;49;Mobile;8298;1
11907119;144049013;F-0324-1375452;04/03/2024;46;Mobile;3490;2
11987057;140683631;F-0324-1249728;01/03/2024;249;Fixe;3605;2
13409993;142953996;F-0324-1267557;01/03/2024;149;Mobile;6580;5
13594316;145812309;F-0324-1291156;02/03/2024;49;Mobile;8367;3
13303544;141226765;F-0324-1304627;02/03/2024;49;Mobile;6079;4
13164330;138879504;F-0324-0605535;02/03/2024;14899;Fixe;5676;1
13252444;140464741;F-0324-1463954;04/03/2024;14899;Fixe;5907;2
13510372;149363681;F-0324-1286555;02/03/2024;49;Mobile;7418;2
13310846;141357526;F-0324-0015652;03/03/2024;249;Fixe;6094;5
13514675;144394802;F-0324-0498988;02/03/2024;99;Mobile;7461;3
11707195;145924585;F-0324-0507919;02/03/2024;249;Fixe;3256;4
13587569;145699956;F-0324-0507066;02/03/2024;199;Mobile;8304;1
13029508;135998338;F-0324-0467283;01/03/2024;249;Fixe;5339;2
13228862;140225981;F-0324-0510813;02/03/2024;199;Mobile;5844;2
11128841;135604290;F-0324-0464804;01/03/2024;200;Fixe;2681;5
13542188;144907742;F-0324-0011905;03/03/2024;49;Mobile;7790;3
13500374;144238147;F-0324-0469775;01/03/2024;49;Mobile;7296;4
13433715;143201527;F-0324-0503800;02/03/2024;249;Fixe;6754;1
13438332;143296947;F-0324-0601300;02/03/2024;49;Mobile;6794;2
12405801;123634385;F-0324-0581539;02/03/2024;249;Fixe;4204;2
13636832;146787967;F-0324-1033550;01/03/2024;49;Mobile;8912;5
13695701;147935373;F-0324-1050248;04/03/2024;49;Mobile;10708;3
10902591;99991023;F-0324-0996244;01/03/2024;49;Mobile;2493;4
13638268;146790573;F-0324-1032838;01/03/2024;99;Mobile;8959;1
13647031;146926324;F-0324-1021242;01/03/2024;49;Mobile;9195;2
13436474;143206495;F-0324-1545148;02/03/2024;79506;Mobile;6779;2
10904759;132062990;F-0324-1542312;01/03/2024;99;Mobile;2497;5
13116084;148257649;F-0324-1530409;04/03/2024;199;Mobile;5555;3
13574284;145446355;F-0324-0412266;01/03/2024;49;Mobile;8162;4
12837408;146591326;F-0324-1008880;01/03/2024;149;Mobile;4897;1
12917902;144600809;F-0324-1546794;02/03/2024;24801;Fixe;5088;2
13112940;138714303;F-0324-1518333;02/03/2024;74;Mobile;5544;2
13342551;141943356;F-0324-0413362;01/03/2024;49;Mobile;6224;5
13422410;143035822;F-0324-0237154;01/03/2024;99;Mobile;6674;3
13211178;139806780;F-0324-0234436;01/03/2024;45;Mobile;5796;4
3412631;136046243;F-0324-0811788;04/03/2024;49;Mobile;14;1
12893345;134389995;F-0324-0283377;01/03/2024;49;Mobile;5026;2
13674237;147341978;F-0224-1010493;03/02/2024;49;Mobile;10018;2
13674237;147341978;F-0324-0942834;03/03/2024;49;Mobile;10018;5
13675283;147343999;F-0224-0995196;03/02/2024;49;Mobile;10056;3
13675283;147343999;F-0324-0927900;03/03/2024;49;Mobile;10056;4
13104185;146925374;F-0324-0919518;03/03/2024;49;Mobile;5524;1
13676383;147345924;F-0224-1031602;03/02/2024;49;Mobile;10092;2
13676383;147345924;F-0324-0940323;03/03/2024;49;Mobile;10092;2
13616546;146121415;F-0324-0910139;03/03/2024;14899;Fixe;8613;5
13096416;148252342;F-0324-0974658;02/03/2024;99;Mobile;5503;3
13676383;147345965;F-0224-1003506;03/02/2024;49;Mobile;10092;4
13676383;147345965;F-0324-0914808;03/03/2024;49;Mobile;10092;1
13655733;147022731;F-0324-0968079;02/03/2024;99;Mobile;9458;2
11947954;139301552;F-0124-1127339;04/01/2024;14901;Fixe;3556;2
11947954;139301552;F-0224-0891998;04/02/2024;14901;Fixe;3556;5
13690115;147758324;F-0224-1026926;03/02/2024;49;Mobile;10554;3
13690115;147758324;F-0324-0917465;03/03/2024;49;Mobile;10554;4
13673734;147257661;F-0224-1004512;03/02/2024;49;Mobile;10005;1
13673734;147257661;F-0324-0911780;03/03/2024;49;Mobile;10005;2
13682808;147602856;F-0324-0931424;03/03/2024;49;Mobile;10305;2
13667313;147145291;F-0224-1128177;02/02/2024;49;Mobile;9818;5
13667313;147145291;F-0324-0967206;02/03/2024;49;Mobile;9818;3
11947954;142011797;F-0324-0813594;04/03/2024;14899;Fixe;3556;4
10850042;142927540;F-0324-0972187;02/03/2024;109;Mobile;2438;1
10850042;99605861;F-0820-0083321;02/08/2020;99;Mobile;2438;2
10850042;99605861;F-0920-0264514;02/09/2020;99;Mobile;2438;2
13595949;145887656;F-0324-0973102;02/03/2024;14899;Fixe;8385;5
13654130;146970503;F-0324-0989583;02/03/2024;49;Mobile;9403;3
13664863;147140331;F-0324-0954880;02/03/2024;49;Mobile;9744;4
13651895;148020893;F-0324-1499333;02/03/2024;10293;Mobile;9332;1
12488724;136954440;F-0324-0936036;03/03/2024;149;Mobile;4322;2
13665659;147141980;F-0224-1105648;02/02/2024;49;Mobile;9770;2
13665659;147141980;F-0324-0973506;02/03/2024;49;Mobile;9770;5
13685156;147607522;F-0224-1510638;03/02/2024;199;Mobile;10378;3
13685156;147607522;F-0324-0941957;03/03/2024;199;Mobile;10378;4
13657556;147025983;F-0324-0963268;02/03/2024;49;Mobile;9521;1
9416915;146428342;F-0324-1438182;04/03/2024;24898;Fixe;1277;2
12473392;134391108;F-0324-0894377;04/03/2024;199;Mobile;4296;2
5836372;143029207;F-0324-1407476;04/03/2024;99;Mobile;588;5
13566995;145433090;F-0324-1493977;01/03/2024;17155;Mobile;8085;3
13566995;145433090;F-0224-1085898;01/02/2024;199;Mobile;8085;4
13557456;145207312;F-0324-1458225;04/03/2024;14899;Fixe;7955;1
13612949;146013928;F-0324-0043899;03/03/2024;249;Mobile;8577;2
12488724;125899991;F-0923-0194594;03/09/2023;99;Mobile;4322;2
12488724;125899991;F-1023-1252122;03/10/2023;99;Mobile;4322;5
9416915;133225812;F-0324-0863440;04/03/2024;99;Mobile;1277;3
5836372;142718264;F-1223-1366685;04/12/2023;49;Mobile;588;4
5210218;142288411;F-0324-1434374;04/03/2024;99;Mobile;419;1
11194025;104458591;F-0324-1499645;02/03/2024;22345;Mobile;2750;2
13626307;146519985;F-0324-1460719;04/03/2024;14899;Fixe;8727;2
13403417;142855019;F-0324-1504876;04/03/2024;199;Mobile;6535;5
13545117;144973137;F-0224-0025871;03/02/2024;49;Mobile;7823;3
13545117;144973137;F-0324-0037208;03/03/2024;49;Mobile;7823;4
13534094;144692373;F-0224-0092526;03/02/2024;149;Mobile;7683;1
13534094;144692373;F-0324-0042941;03/03/2024;149;Mobile;7683;2
13526810;144601627;F-0324-0544736;02/03/2024;49;Mobile;7603;2
13526810;144601658;F-0324-0650934;02/03/2024;49;Mobile;7603;5
13526810;144601658;F-0224-0507690;02/02/2024;49;Mobile;7603;3
11584886;145440916;F-0324-0799644;04/03/2024;199;Mobile;3108;4
11149247;118397721;F-0324-0132734;03/03/2024;249;Fixe;2702;1
11149247;118397721;F-0224-0211545;03/02/2024;249;Fixe;2702;2
11717509;115075510;F-0324-0124842;03/03/2024;49;Mobile;3268;2
12183247;120097933;F-0324-0197299;03/03/2024;249;Fixe;3889;5
11580265;139493357;F-0324-0787577;04/03/2024;49;Mobile;3100;3
11580265;139493356;F-0324-0763832;04/03/2024;49;Mobile;3100;4
11580265;109781571;F-0224-0756272;04/02/2024;240;Fixe;3100;1
11580265;109781571;F-0124-0777555;04/01/2024;240;Fixe;3100;2
12440065;132010642;F-0123-0929692;04/01/2023;199;Mobile;4251;2
12440065;132010642;F-0223-0779119;04/02/2023;199;Mobile;4251;5
12911355;134496202;F-0324-0691670;02/03/2024;49;Mobile;5070;3
13521022;144497100;F-0324-0682414;02/03/2024;49;Mobile;7538;4
13521022;144497100;F-0224-0516374;02/02/2024;49;Mobile;7538;1
13521022;144497070;F-0224-0508280;02/02/2024;49;Mobile;7538;2
13521022;144497070;F-0324-0515622;02/03/2024;49;Mobile;7538;2
13657614;147026101;F-0324-1299444;02/03/2024;249;Mobile;9525;5
12440065;124497250;F-0324-0794045;04/03/2024;199;Mobile;4251;3
10888934;99957358;F-0324-0742149;04/03/2024;49;Mobile;2476;4
12083993;118617403;F-0324-0742322;04/03/2024;249;Fixe;3737;1
12911355;136607128;F-0623-0995397;02/06/2023;14901;Fixe;5070;2
12911355;136607128;F-0723-1340678;02/07/2023;50994;Fixe;5070;2
12002965;117503186;F-0324-0673383;02/03/2024;240;Mobile;3627;5
13517974;144461358;F-0324-0663698;02/03/2024;49;Mobile;7502;3
13517974;144461358;F-0224-0549758;02/02/2024;49;Mobile;7502;4
13517974;144461344;F-0224-0569253;02/02/2024;49;Mobile;7502;1
13517974;144461344;F-0324-0515700;02/03/2024;49;Mobile;7502;2
13517974;144461333;F-0224-0636460;02/02/2024;49;Mobile;7502;2
13517974;144461333;F-0324-0516703;02/03/2024;49;Mobile;7502;5
13657560;147025989;F-0324-1298453;02/03/2024;199;Mobile;9523;3
12534000;147255584;F-0324-1283363;02/03/2024;24898;Fixe;4378;4
13148377;138711390;F-0923-1285806;01/09/2023;49;Mobile;5636;1
13662719;147136326;F-0324-1294258;02/03/2024;249;Mobile;9683;2
13662719;147136325;F-0224-1114460;02/02/2024;16065;Mobile;9683;2
13662719;147136325;F-0324-1293755;02/03/2024;249;Mobile;9683;5
13700184;148024628;F-0324-1311676;04/03/2024;49;Mobile;10824;3
13700184;148024628;F-0224-1449211;04/02/2024;49;Mobile;10824;4
11396570;148921037;F-0324-0931030;03/03/2024;49;Mobile;2921;1
13112473;138019664;F-0324-1215160;03/03/2024;49;Mobile;5542;2
13687138;147610963;F-0224-1025924;03/02/2024;6419;Mobile;10446;2
13687138;147610963;F-0324-1211403;03/03/2024;199;Mobile;10446;5
13333640;141903205;F-0324-1254226;01/03/2024;49;Mobile;6177;3
13695965;147935891;F-0324-1315153;04/03/2024;99;Mobile;10719;4
13581750;145607098;F-0324-1303034;02/03/2024;49;Mobile;8241;1
13702163;148078803;F-0324-1335196;04/03/2024;49;Mobile;10877;2
13702163;148078803;F-0224-1444894;04/02/2024;49;Mobile;10877;2
13658805;147068606;F-0224-1148254;02/02/2024;17671;Mobile;9559;5
13658805;147068606;F-0324-1290848;02/03/2024;249;Mobile;9559;3
13558433;145269765;F-0224-0841978;04/02/2024;47;Mobile;7967;4
13558433;145269765;F-0324-1332358;04/03/2024;49;Mobile;7967;1
13556991;145206423;F-0324-1323236;04/03/2024;49;Mobile;7949;2
13556991;145206423;F-0224-0787770;04/02/2024;49;Mobile;7949;2
13258107;140595356;F-0124-1130466;04/01/2024;14899;Fixe;5928;5
13258107;140595356;F-0224-0835992;04/02/2024;14899;Fixe;5928;3
13258107;140595356;F-0324-1549726;04/03/2024;52093;Fixe;5928;4
11597633;144053895;F-0324-1246898;01/03/2024;149;Mobile;3121;1
11006190;109179926;F-0324-1237375;01/03/2024;99;Mobile;2563;2
13317832;141510195;F-0324-1217264;03/03/2024;24898;Fixe;6121;2
10973268;135096126;F-0324-1290713;02/03/2024;49;Mobile;2534;5
13516304;144458002;F-0324-1290766;02/03/2024;48;Mobile;7479;3
13578604;145601365;F-0324-1254841;01/03/2024;48;Mobile;8216;4
12212562;148254849;F-0324-1253696;01/03/2024;99;Mobile;3918;1
12212562;148254849;F-0224-1376398;01/02/2024;99;Mobile;3918;2
11826603;114490013;F-0324-1207340;03/03/2024;43;Mobile;3395;2
11396570;107223552;F-0324-1509429;03/03/2024;49;Mobile;2921;5
13176272;139222967;F-0224-0107188;03/02/2024;14899;Fixe;5716;3
13176272;139222967;F-0324-1536836;03/03/2024;22606;Fixe;5716;4
13424380;143039443;F-0324-0415774;01/03/2024;49;Mobile;6690;1
12703579;130850871;F-0224-0393575;01/02/2024;249;Mobile;4626;2
12703579;130850871;F-0324-0226806;01/03/2024;249;Mobile;4626;2
13565034;145369531;F-0224-1056393;01/02/2024;49;Mobile;8054;5
13565034;145369531;F-0324-0238741;01/03/2024;49;Mobile;8054;3
13425758;143041870;F-0324-0386081;01/03/2024;49;Mobile;6701;4
11974085;145070038;F-0224-0962166;04/02/2024;49;Mobile;3590;1
11974085;145070038;F-0324-0894588;04/03/2024;49;Mobile;3590;2
13025721;135910898;F-0324-0415952;01/03/2024;249;Fixe;5323;2
13491294;144081554;F-0324-0382990;01/03/2024;199;Mobile;7172;5
12103841;118880289;F-0324-0378563;01/03/2024;240;Fixe;3761;3
12459865;144389015;F-0224-0347827;01/02/2024;99;Mobile;4281;4
12459865;144389015;F-0324-0283689;01/03/2024;99;Mobile;4281;1
13666792;147144006;F-0224-1145362;02/02/2024;49;Mobile;9800;2
13666792;147144006;F-0324-0966808;02/03/2024;49;Mobile;9800;2
12643926;129806007;F-0324-0370667;01/03/2024;349;Fixe;4534;5
12223891;144597752;F-0324-0393087;01/03/2024;49;Mobile;3925;3
12223933;120688658;F-0324-0334040;01/03/2024;240;Fixe;3926;4
13657161;147025313;F-0324-0959692;02/03/2024;49;Mobile;9506;1
13667190;147144842;F-0224-1127866;02/02/2024;49;Mobile;9813;2
13667190;147144842;F-0324-0958111;02/03/2024;49;Mobile;9813;2
13677366;147435926;F-0224-0995208;03/02/2024;49;Mobile;10116;5
13677366;147435926;F-0324-0902535;03/03/2024;49;Mobile;10116;3
5970122;145349518;F-0224-1187703;04/02/2024;49;Mobile;637;4
5970122;145349518;F-0324-0863890;04/03/2024;49;Mobile;637;1
13677366;147432699;F-0224-1019394;03/02/2024;49;Mobile;10116;2
13677366;147432699;F-0324-0920904;03/03/2024;49;Mobile;10116;2
13677366;147432700;F-0224-1008009;03/02/2024;49;Mobile;10116;5
13677366;147432700;F-0324-0927905;03/03/2024;49;Mobile;10116;3
8415065;139702073;F-0923-1079559;04/09/2023;99;Mobile;1089;4
8415065;139702073;F-0823-1110762;04/08/2023;119;Mobile;1089;1
13682318;147602001;F-0224-0989805;03/02/2024;49;Mobile;10280;2
13682318;147602001;F-0324-0923724;03/03/2024;49;Mobile;10280;2
13467691;143827027;F-0324-0944280;03/03/2024;149;Mobile;6991;5
13538382;144840923;F-0324-0943371;03/03/2024;49;Mobile;7743;3
13681966;147538231;F-0224-1001209;03/02/2024;49;Mobile;10267;4
13681966;147538231;F-0324-0940252;03/03/2024;49;Mobile;10267;1
12338437;146768193;F-0324-0852289;04/03/2024;149;Mobile;4086;2
13433382;147937516;F-0324-0978853;02/03/2024;49;Mobile;6747;2
13617169;146222511;F-0324-0919313;03/03/2024;14899;Fixe;8619;5
8415065;134476782;F-0324-0893469;04/03/2024;199;Fixe;1089;3
5197566;120553922;F-0324-0882118;04/03/2024;249;Fixe;417;4
13679669;147517089;F-0324-0926615;03/03/2024;14899;Fixe;10186;1
13614993;146118795;F-0324-0075199;03/03/2024;199;Mobile;8596;2
11802825;138323480;F-0324-0823645;04/03/2024;249;Fixe;3374;2
13663040;147136936;F-0324-0971485;02/03/2024;49;Mobile;9692;5
13250268;140460422;F-0324-0136806;03/03/2024;99;Mobile;5903;3
10700265;97735701;F-0324-0104582;03/03/2024;99;Mobile;2329;4
13455421;143509142;F-0324-0083316;03/03/2024;14899;Fixe;6912;1
13618537;146224925;F-0324-0185707;03/03/2024;49;Mobile;8641;2
13608271;145925377;F-0324-0044163;03/03/2024;49;Mobile;8524;2
12678835;145692802;F-0324-0129716;03/03/2024;49;Mobile;4593;5
13453464;143505418;F-0324-0071213;03/03/2024;99;Mobile;6898;3
12012359;117706942;F-0324-0067319;03/03/2024;249;Fixe;3640;4
11101097;106496160;F-0324-0134435;03/03/2024;49;Mobile;2649;1
13100590;137791919;F-1223-1289192;03/12/2023;48;Mobile;5515;2
13540835;144845076;F-0324-0150476;03/03/2024;14899;Fixe;7774;2
13535212;144774676;F-0324-0107393;03/03/2024;49;Mobile;7704;5
12617957;129278319;F-0224-0038866;03/02/2024;249;Fixe;4499;3
12617957;129278319;F-0324-0031504;03/03/2024;249;Fixe;4499;4
12480873;132068817;F-0324-0055802;03/03/2024;49;Mobile;4312;1
12480873;132068817;F-0224-0005972;03/02/2024;49;Mobile;4312;2
11403216;107378303;F-0324-0109815;03/03/2024;99;Mobile;2931;2
13097044;137704263;F-0324-0130214;03/03/2024;49;Mobile;5505;5
11513621;141232873;F-0224-0051687;03/02/2024;49;Mobile;3042;3
11513621;141232873;F-0324-0109224;03/03/2024;49;Mobile;3042;4
11566478;144976491;F-0324-0206707;03/03/2024;49;Mobile;3088;1
12014678;117711670;F-0324-0153749;03/03/2024;249;Fixe;3649;2
12422906;124049201;F-0324-0067377;03/03/2024;249;Fixe;4232;2
13539692;144843157;F-0224-0187649;03/02/2024;49;Mobile;7768;5
13539692;144843157;F-0324-0206680;03/03/2024;49;Mobile;7768;3
12739931;134575922;F-0324-0171534;03/03/2024;249;Fixe;4693;4
13468952;143829115;F-0224-0191426;03/02/2024;199;Mobile;6997;1
13468952;143829115;F-0324-0197572;03/03/2024;199;Mobile;6997;2
13608696;145926328;F-0324-0143253;03/03/2024;49;Mobile;8528;2
13538686;144841459;F-0324-0190793;03/03/2024;49;Mobile;7750;5
12616795;129276244;F-0324-0210893;03/03/2024;249;Fixe;4498;3
11887142;115792891;F-0224-0010616;03/02/2024;49;Mobile;3462;4
11887142;115792891;F-0324-0060897;03/03/2024;49;Mobile;3462;1
12197351;120324150;F-0324-0088037;03/03/2024;240;Fixe;3905;2
12481591;125710946;F-0324-0162392;03/03/2024;249;Fixe;4313;2
11621363;110632477;F-0324-0149728;03/03/2024;99;Mobile;3152;5
13605519;145920451;F-0324-0171005;03/03/2024;249;Mobile;8493;3
9624825;147257298;F-0324-1064808;04/03/2024;49;Mobile;1397;4
13640665;146874044;F-0224-1036956;01/02/2024;99;Mobile;9028;1
13640665;146874044;F-0324-1040468;01/03/2024;99;Mobile;9028;2
7999035;147069269;F-0324-1060821;04/03/2024;49;Mobile;1034;2
13647644;146927466;F-0324-1035357;01/03/2024;49;Mobile;9216;5
6827415;146884586;F-0324-1065585;04/03/2024;99;Mobile;837;3
11974526;117154723;F-0324-0215037;01/03/2024;249;Fixe;3591;4
11974526;117154723;F-0224-0363170;01/02/2024;249;Fixe;3591;1
12571581;132558351;F-0323-0202286;01/03/2023;199;Mobile;4433;2
12571581;132558351;F-0223-0851899;01/02/2023;199;Mobile;4433;2
12571581;128452105;F-0324-0217673;01/03/2024;249;Mobile;4433;5
13636444;146786975;F-0324-1036359;01/03/2024;49;Mobile;8899;3
13633766;146756980;F-0324-1017342;01/03/2024;49;Mobile;8817;4
5904394;147433515;F-0224-1188651;04/02/2024;49;Mobile;618;1
5904394;147433515;F-0324-1064227;04/03/2024;49;Mobile;618;2
13641965;146876478;F-0324-1040037;01/03/2024;49;Mobile;9063;2
13644136;146880662;F-0324-1023144;01/03/2024;49;Mobile;9120;5
13367870;148258489;F-0224-1387322;01/02/2024;49;Mobile;6376;3
13367870;148258489;F-0324-1014364;01/03/2024;49;Mobile;6376;4
6411896;148159017;F-0324-1061755;04/03/2024;49;Mobile;731;1
3725120;147937839;F-0324-1065373;04/03/2024;49;Mobile;75;2
9410695;148264286;F-0324-1055380;04/03/2024;149;Mobile;1276;2
9410695;148264286;F-0224-1504073;04/02/2024;149;Mobile;1276;5
12284533;146926214;F-0224-1064697;01/02/2024;49;Mobile;4009;3
12284533;146926214;F-0324-1040987;01/03/2024;49;Mobile;4009;4
13648461;146928892;F-0224-1100323;01/02/2024;199;Mobile;9240;1
13648461;146928892;F-0324-1022540;01/03/2024;199;Mobile;9240;2
13087595;146670217;F-0324-0992019;02/03/2024;14899;Fixe;5475;2
5997998;147603766;F-0224-1200556;04/02/2024;49;Mobile;647;5
5997998;147603766;F-0324-1067137;04/03/2024;49;Mobile;647;3
13637276;146788781;F-0224-1068666;01/02/2024;49;Mobile;8922;4
13637276;146788781;F-0324-1018531;01/03/2024;49;Mobile;8922;1
12084242;148023037;F-0324-1050433;04/03/2024;49;Mobile;3738;2
11785610;113715651;F-0324-1070372;04/03/2024;449;Fixe;3348;2
12150428;119520946;F-0324-1003246;01/03/2024;99;Mobile;3837;5
13660386;147071384;F-0324-0991786;02/03/2024;49;Mobile;9601;3
9681956;146929269;F-0324-1066902;04/03/2024;99;Mobile;1444;4
9681956;146928675;F-0324-1403593;04/03/2024;249;Mobile;1444;1
13629740;146668819;F-0324-1383899;04/03/2024;99;Mobile;8757;2
13403039;142854382;F-0324-1379673;04/03/2024;49;Mobile;6530;2
12881995;141446136;F-0224-1158575;04/02/2024;149;Mobile;5001;5
12881995;141446136;F-0324-1349926;04/03/2024;149;Mobile;5001;3
13704216;148156002;F-0224-1440499;04/02/2024;803;Fixe;10921;4
12321673;122133442;F-0324-1371316;04/03/2024;109;Mobile;4064;1
13692475;147768762;F-0224-1163725;04/02/2024;49;Mobile;10630;2
13692475;147768762;F-0324-1356034;04/03/2024;49;Mobile;10630;2
13692463;147768731;F-0224-1183929;04/02/2024;6426;Mobile;10629;5
13692463;147768731;F-0324-1393496;04/03/2024;249;Mobile;10629;3
13051902;136451865;F-0324-1440312;03/03/2024;199;Fixe;5385;4
5583612;147516576;F-0324-1423794;04/03/2024;199;Mobile;521;1
6340275;144305189;F-0324-1436397;04/03/2024;49;Mobile;717;2
